143
3
3
3
3
3
7
4
3
3
2
5
3
3
4
3
3
3
3
4
4
4
2
3
3
9
2
3
2
2
3
2
2
6
8
2
4
2
2
3
2
5
2
2
3
2
3
3
2
6
3
3
5
2
3
2
6
2
2
8
3
2
2
3
2
3
2
2
2
2
3
2
2
2
2
2
2
3
3
2
2
10
2
2
2
4
1
6
2
2
2
2
2
3
2
2
2
2
5
2
2
2
2
2
2
3
2
2
2
3
2
2
3
2
1
2
2
1
2
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
1
2
2
2
2
1
2
2
2
2
1
2
2
2
1
2
2
2
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
2
2
2
2
2
2
1
2
2
2
3
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
3
1
2
2
Transacciones perdidas = 169
